nid,nguid,nmod,nusn,ntags,nflds,nmodel
1656769868328,MUo#[)r8JX,1662773862,0,[],"['demeanor', '[sound:demeanor_us_1.mp3]', 'Auftreten', 'Betragen<br>Benehmen<br>', 'late 15th century: from demean, probably influenced by obsolete havour ‘behavior’<br>', '7', '[Facial] [Expression], [Looks]', 'a quiet, somber demeanor<br>', 'http://demeanor.urbanup.com/9306428', '""Pretty [Teeth] With A Nice [Demeanor] ""-Kevin [Gates]', '', '']",English old
1656769924004,n~=;Ji;ab*,1662773862,0,[],"['crook', '[sound:crook_us_1.mp3]', 'krümmen', 'Gauner<br>Ganove<br>Betrüger<br>Gaunerin<br>', 'Middle English (in the sense ‘hooked tool or weapon’): from Old Norse krókr ‘hook’. A noun sense ‘deceit, guile, trickery’ (compare with crooked) was recorded in Middle English but was obsolete by the 17th century The Australian senses are abbreviations of crooked<br>', '8', 'someone who has [committed] (or been [legally] [convicted] of) a crime', 'seizing his crook from behind the door, he set off to call his dogs<br>', 'http://crook.urbanup.com/388313', ""he has [done] [many] [bad things]: he's a crook."", '', '']",English old
1656770349748,ANaQRGervk,1662773862,0,[],"['giddy', '[sound:giddy_us_1.mp3]', 'schwindlig', 'schwindelig<br>ausgelassen<br>bekhifft<br>ausgelassen<br>', 'Old English gidig ‘insane’, literally ‘possessed by a god’, from the base of God. Current senses date from late Middle English<br>', '8', 'to feel extremely excited as if you just saw [a rock] star, crush, celebrity, that made u seem [speachless] or [incompetent] of acting normal.', 'Luke felt almost giddy with relief<br>I felt giddy and had to steady myself<br>', 'http://giddy.urbanup.com/2406276', 'the second that [johnny depp] walked into the store all the women became giddy [like a little] [school girl]', '', '']",English old
1656770739018,f}~F=T&5`:,1662773862,0,[],"['exhilaration', '[sound:exhilaration_us_1.mp3]', 'Hochgefühl', 'Heiterkeit<br>Rausch<br>Erheiterung<br>Frohsinn<br>', '', '9', '1. Amazing\n2. [Stimulating]\n3. [Legendary]\n4. [Fun]\n5. Exciting', 'they felt the exhilaration of victory<br>', 'http://exhilarating.urbanup.com/4169647', '""[Wow]! That [dream] was exhilarating!""', '', '']",English old
1656883572243,"Ig8yFt$,PS",1662773862,0,[],"['ambient', '[sound:ambient_us_1.mp3]', 'umgebend', 'Umgebungs-<br>Umgebungs...<br>Außen...<br>', 'late 16th century: from French ambiant or Latin ambient- ‘going round’, from ambire<br>', '4', 'A type of atmospheric [electronic music] that ranges from calm, [soothing], dark, or [psychadelic].', 'the liquid is stored at below ambient temperature<br>', 'http://ambient.urbanup.com/854960', '[Moby], [Aphex Twin], and [Enigma] play ambient.', '', '']",English old
1657041513290,xo8|Va6Jgd,1657041513,1573,[],"['808b47d8b7c24222a1b1cb45c28cb0f0-ao-2', '', '<img src=""tmp1l2s5rsb.png"" />', '<img src=""808b47d8b7c24222a1b1cb45c28cb0f0-ao-2-Q.svg"" />', '', '', '', '', '', '<img src=""808b47d8b7c24222a1b1cb45c28cb0f0-ao-2-A.svg"" />', '<img src=""808b47d8b7c24222a1b1cb45c28cb0f0-ao-O.svg"" />']",Image Occlusion Enhanced
1657041556602,iHRKjkn??,1657041556,1573,[],"['2a86e65f215c4d68b9919e78cd68e3bb-ao-1', '', '<img src=""tmpbiuyea7m.png"" />', '<img src=""2a86e65f215c4d68b9919e78cd68e3bb-ao-1-Q.svg"" />', '', '', '', '', '', '<img src=""2a86e65f215c4d68b9919e78cd68e3bb-ao-1-A.svg"" />', '<img src=""2a86e65f215c4d68b9919e78cd68e3bb-ao-O.svg"" />']",Image Occlusion Enhanced
1657046176806,z+]B/}O1Ba,1657046176,1577,[],"['Als {{c1::Bootleg}} verstehen wir {{c2::im Bereich des&nbsp;Medienrechts eine Tonaufnahme oder ein Film&nbsp;bezeichnet, deren Vertrieb vom Rechtsinhaber&nbsp;nicht autorisiert wurde}}', '']",Lückentext
1657046988057,O5d^kg)&;$,1657046988,1577,[],"['Was verstehen wir unter einem ""discrete channel""?', '<img src=""paste-eb21ad4af932da8aecdd29ea4ff2594f9f255b58.jpg""><div><img src=""paste-bf2e267e0ba3fce851c2c4852cf35129284a94c5.jpg""><br></div>']",Einfach
1657047073497,rm|.:~]jQp,1657117279,1577,[],"['was verstehen wir unter einer channel capacity?', '<img src=""paste-5cad0a25a356438b25fa652f0032a8bf83c5b5ea.jpg"">']",Einfach
1657049769690,"gJE|3(K5R,",1657049769,1577,[],"['was vertsehen wir unter einem symmetric channel bzw. weakly symmetric channel?', '<img src=""paste-bb219b9a4cb2fc7ca20dc17e835fbd982fdc5e37.jpg"">']",Einfach
1657049925610,P$k_LXm&?M,1657049925,1577,[],"['was können wir bzgl. channel capacity bei einem weakly symmetric channel sagen?', '<img src=""paste-6b3bfcae2982ecaf5ebb10d595eeb276946a6351.jpg"">']",Einfach
1657050265418,"EdsK,cUx]J",1657050265,1577,[],"['inwiefern kann man die erwartete Länge eines Huffman-Codes berechnen?', '<img src=""paste-f0db96cb0d77e8fa033ef35657eefe213eaba6f5.jpg"">']",Einfach
1657068258191,Hd&#%TS>xS,1662773862,0,[],"['attune', '[sound:attune_us_1.mp3]', 'abstimmen', 'sich einstellen<br>stimmen<br>', 'late 16th century: from at-+ tune<br>', '10', 'Being [one] with yourself', 'a society more attuned to consumerism than ideology<br>', 'http://attunement.urbanup.com/14310486', 'When I started [meditating], that brought me [closer] to achieving [attunement].', '', '']",English old
1657117495340,BWr-1JVpX_,1657117594,1578,[],"['wie hängen Poisson-Verteilung und Binomialverteilung zusammen?', '<img src=""paste-f3cfdb12c6f3dbf571f8f01a154df7802bf79a86.jpg""><div>(beachte, dass \\( \\mathbb{E}(X)=np\\) wenn \\(X \\sim Bin(n,p) \\))</div>']",Einfach
1657117674670,GJ#:Jj1;k/,1657117674,1578,[],"['wie ist die Dichtefunktion der Poisson-Verteilung gegeben?', '<img src=""paste-0291f2c8d9e7f15348ffb829b12488dfe6075385.jpg""><div>(beachte, dass \\( e^{-\\lambda} \\) Normierungsfaktor ist)</div>']",Einfach
1657117823069,j2s;vLrnnx,1657117823,1578,[],"['was ist der Erwartungswert und die Varianz der Poisson-Distribution?', 'Beides einfach nur \\(\\lambda\\)']",Einfach
1657203315747,D]Fq$;DKKr,1657203315,1579,[],"['wie hängen Poisson-Verteilung und Exponentialverteilung miteinander zusammen?', '<img src=""paste-3182e2404705e506eba0c296b94c0374da207ebe.jpg"">']",Einfach
1657204498218,E=adt>.XtI,1657204498,1579,[],"['<div>{{c1::Die geometrische Verteilung}} beschreibt die Wahrscheinlichkeit {{c2::für eine Zahl \\(k\\) bei einem Bernoulli-Experiment \\(k\\)-mal daneben zu liegen bevor man dann einmal richtig liegt.}}</div><div>Deshalb ist die Dichte gegeben durch</div><div>&nbsp;\\(\\mathbb{P}(X=k) =(1-p)^k \\cdot p&nbsp; \\)</div><div><br></div>', '<div><br></div><div></div>']",Lückentext
1657204518009,"yvu_,^4gqj",1657204518,1579,[],"['<div>{{c1::Die geometrische Verteilung}} beschreibt die Wahrscheinlichkeit {{c2::für eine Zahl \\(k\\) bei einem Bernoulli-Experiment \\(k\\)-mal daneben zu liegen bevor man dann einmal richtig liegt.}}</div><div>Deshalb ist die Dichte gegeben durch</div><div>{{c3::<div>&nbsp;\\(\\mathbb{P}(X=k) =(1-p)^k \\cdot p&nbsp; \\)</div><div>wobei \\(p\\) die Erfolgswahrscheinlichkeit (bei dem Bernoulli-Experiment beschreibt</div>}}<br></div>', '']",Lückentext
1657207173651,x#5cdsM4~p,1657207173,1587,[],"['<br>Was ist die Intuition hinter dem Satz von Shannon?', 'Für große Blocklängen \\(n\\) sieht jeder channel ungefähr so aus:<div><img src=""paste-4bf983844dd2ef393a145b954f59a66b341d7f12.jpg""><br></div><div>(noisy typewriter) wobei der ""Splittinggrad"" genau \\(2^{nH(Y|X)} \\) ist (AEP und Co.)&nbsp;</div><div>Die Anzahl der verschiedenen n-Wörter in Y ist gegeben durch \\(2^{nH(Y)}\\)</div><div>Um Verlustfreies Übertrage zu ermöglichen müssen wir also die \\(2^{nH(Y)}\\)-viele im Schnitt \\(2^{nH(Y|X)}\\)-oft wiederholen. Das ergibt eine Informationsdichte von \\( \\frac{2^{nH(Y)}}{2^{nH(Y|X)}}=2^{I(X;Y)} \\)</div>']",Einfach
1657207245334,q*W^HWwEM8,1657207245,1587,[],"['was verstehen wir formal unter einem discrete channel?', '<img src=""paste-c2b2f63870729a00271bd1908fb6e71948a31121.jpg"">']",Einfach
1657285607536,GP2uFx+g(H,1662773862,0,[],"['depraved', '[sound:depraved_us_1.mp3]', 'verkommen', 'verworfen<br>verwahrlost<br>verderbt<br>', '', '8', 'Bad, immoral, corrupt, perverse, vile, degenerate, [degraded], evil, dissolute, shameful, disgraceful, vicious, deviant, [errant]. A [reprobate].', 'a depraved indifference to human life<br>', 'http://depraved.urbanup.com/6026393', '[Michele Bachmann] and [Marcus Bachmann] are stridently outrageous in their condemnation of homosexuality, but they run a close second behind the even more depraved [Fred Phelps].', '', '']",English old
1657659528877,JOb(aN1D~`,1662773862,0,[],"['tibia', '[sound:tibia_us_1.mp3]', 'Schienbein', '', 'late Middle English: from Latin, ‘shin bone’<br>', '8', 'My definition of the certain [Tibia] MMORPG. This definition is completely neutral.<br><br>Disclaimer: Just kidding.<br><br>Tibia is one hell of a game to say the least. I got as high as [lvl] 24 before I finally quit. I recently took a look at it again. Then quit 45 minutes after reinstalling. Lets [throw some] facts out about [tibia]:<br><br>1) Tibia is from some german university students, and they dont give a fuck about YOU.<br>2) The ""US"" servers have successfully been [hijacked] by south american players, so learn [portugese] today. <br>3) You can play on different country servers, but since it [lags] on ""US"" servers, be prepared for 5 second click [delays] and lag deaths.<br>4) Even the new anti-PK measures are shit, so your going to get hours of work training deleted by high levels everyday.<br>5) The last topic is about the disgusting community around tibia.<br><br>So lets analyze. In #1 we talked about the creators. They really just want tibia for a [quick buck], and thats what its been like. And now they are a big company who still don\'t give a fuck about you. In #2 we talked about the take over. The north american servers are 90% portugese/spanish so if you dont know those, your going to get raped. Its funny I find mostly englsih speakers in pay-to-play games and thenf [ree] games are totally packed with barbarians- i mean brazilians. On to #3, it was self explanatory. #4 I talked a little about the PK problem. The time it takes to hunt in the high levels is completely insane. You really need to be unemployed and have a premium account to play after lvl 30. <br><br>For #5 we have the community. So let me explain. You have 4 types of players: The Otakus, The Hardcore, The [Newbies], and The [Cheaters]. See their traits below, maybe see which you are.<br><br>The Otakus<br>These are socially rejected scum who live at their parents. They have come to tibia to find some friends. They generally play 16 hours a day. They spend most of their time chatting, hunting, and basically trying to make them selves seem respectable. <br><br>The Hardcore<br>This group s like the otaku except they may have a [part time job] and their own place. They put all their spare time into tibia, often [getting close] to 16 hours (at least on weekends and holidays). If you are a [lower level], they don\'t give a shit about you so its best to try and let them have what they want before they send you back a few days of work. <br><br>The Newbies<br>This [caste] generally consists of south americans who cant figure out the game much past hitting monsters and basic swear words. These players are found spamming sell and trade. If you have money they are your friend, if you dont, they are swearing at you and saying ""[Jajaja]"". Luckily the Otakus get stuck helping them out.<br><br>The Cheaters<br>Chances are you absoultely hate [cheaters]. But [if you think about it], why not cheat (in a MMORPG)? Who is smarter? The guy with no life playing 16 hours a day, or the guy using a program to play the game 16 hours a day? Often cheaters are normal people who would rather watch a movie then grind on monsters. The social awareness of cheaters help keep the game from falling apart. <br><br><br>All in all, there are much better games out there. Tibia will kill your dad and rape your mom.', '', 'http://tibia.urbanup.com/1242688', 'Cheating: [Tibia] has several hacks, the main ones are light hacks (to see in caves and at night), multi-client hacks, and other [assortments] of hacks. 99% contain trojans so there is little need to worry about being [outdone] by cheaters.', '', '']",English old
1659359786025,E%P<D,1659359880,1598,[],"['{{c1::Mayer Amschel Rothschild}} war {{c2::ein deutscher Kaufmann und Bankier. Er ist der Gründer des Hauses Rothschild.}}<br>Er kommt aus {{c3::Frankfurt am Main::Stadt?}}', '<img src=""16593598726766977561680912325663.jpg"">']",Lückentext
1659362026508,Dy>%Q,1659362065,1598,[],"['{{c1::Die Figur auf einem Rolls-Royce}} nennt man {{c2::Emily/Spirit of Ecstasy}}', '']",Lückentext
1659366458369,*a!IM,1659366488,1598,[],"['{{c1::Tijara}} ist {{c2::das arabische Wort für Geschäft}}', '']",Lückentext
1659368136853,B=q5xVYZyw,1659368136,1594,[],"['{{c2::Helvetia}} ist {{c1::das neulateinische Wort für die Schweiz}}', '<img src=""Zweifranken_(cropped).jpg"">']",Lückentext
1659380733969,vG{D|bz8s/,1662773862,0,[],"['impartial', '[sound:impartial_us_1.mp3]', 'unparteiisch', 'objektiv<br>unvoreingenommen<br>unbefangen<br>vorurteilsfrei<br>', '', '5', 'not [partial] or [biased]; [fair]; just', 'independent and impartial advice<br>', 'http://impartial.urbanup.com/7997783', '[Finally], a [fair] impartial [judge].', '', '']",English old
1660209804450,~0m+S,1660209840,1598,[],"['{{c2::Shangri-La}} ist {{c1::ein fiktiver Ort in Tibet, in dem Menschen in Frieden und Harmonie leben.}}', '']",Lückentext
1660222486565,p]7dmhhD3`,1660222486,1600,[],"['{{c1::Joseph Smith}} ist {{c2::der Gründer der Mormonen.}}', '<img src=""Joseph_Smith,_Jr._portrait_owned_by_Joseph_Smith_III.jpg"">']",Lückentext
1660222581232,fS&Z1;[ca(,1660222581,1600,[],"['{{c1::Ron Hubbard}} ist {{c2::der Gründer von Scientology}}.', '<img src=""L._Ron_Hubbard_in_1950.jpg"">']",Lückentext
1660223042325,o8OC*W%uz|,1662773862,0,[],"['superstition', '[sound:superstition_us_1.mp3]', 'Aberglaube', '', 'Middle English: from Old French, or from Latin superstitio(n-), from super- ‘over’ + stare ‘to stand’ (perhaps from the notion of ‘standing over’ something in awe)<br>', '7', 'when you have a [weird] as friend who believes [everything] is [bad luck] .', 'he dismissed the ghost stories as mere superstition<br>', 'http://superstition.urbanup.com/13901250', '""yo , don\'t touch [that cat] [its bad] luck for a year ;superstition for me is a really serious thing ""\n\n""[da fuck] yo saying fam""', '', '']",English old
1660223362898,pJ{a3nKLH],1660223362,1612,[],"['Test {{c1::test}}', '']",Lückentext
1660224096292,m/Y3`y):xA,1660224096,1612,[],"['was besagt das Yerkes-Dodson-Gesetz?', '<img src=""2880px-Yerkes_dodson_gesetz.svg.png""><div>(wie heißt das Gesetz?)</div>']",Einfach (beide Richtungen)
1660230317138,qIJIqMit!x,1660574608,1616,[],"['Der Bundesstaat {{c1::Henan}} gilt als {{c2::die Wiege der chinesichen Zivilisation::geschichtliche Bedeutung?}}. Die Hauptstadt ist {{c3::Zhengzhou}}. Die berühmteste Sehenswürdigkeit ist {{c4::die Longmen-Grotte mit ihren Buddhastatuen.}}', '<img src=""799px-2016-05-21_Luoyang_Longmen_Grottoes_anagoria_10.JPG""><div>(Longmen Grotten)</div>']",Lückentext
1660230372244,MB3DN7%OKh,1660230372,1612,[],"['{{c2::Xiaolin}} bezeichnet {{c1::einen chinesischen Mönchsorden welcher aus Henan stammt}}&nbsp;', '']",Lückentext
1660230397355,"jJZtgu%,94",1660503800,1616,[],"['Xiaolin bezeichnet einen chinesischen Mönchsorden welcher aus {{c1::Henan::Bundesstaat?}} stammt', '']",Lückentext
1660230526692,u4.-ZSqw`C,1660230526,1612,[],"['{{c1::Dhyana&nbsp;}} bezeichnet {{c2::in der&nbsp;indischen&nbsp;Yoga-Philosophie die höheren&nbsp;Bewusstseinszustände&nbsp;der&nbsp;Meditation&nbsp;oder der Versenkung}}', '<img src=""Gandhara,_periodo_kushan,_buddha_in_meditazione,_I-IV_sec.JPG"">']",Lückentext
1660255336544,:JisA,1660255353,1601,[],"['{{c1::Volley}} bezeichnet {{c2::im Ballsport das Spielen eines Balls, bevor dieser den Boden erreicht.}}', '']",Lückentext
1660299130035,5Cm+S,1660299230,1604,[],"['Der {{c2::kleinste::wie extrem?}} US-Bundesstaat ist {{c1::Rhode Island}}', '']",Lückentext
1660299231158,WLu<J,1660299673,1604,[],"['Die größte Stadt in {{c2::Rhode Island:: Bundesstaat}} ist {{c3::Providence}}. {{c4::Die Brown University:: Universität}} liegt dort. Historisch bekannt ist sie dafür {{c1::die Industrialisierung sehr früh mitgemacht zu haben.}}<br>', '<img src=""16602996580294324307437901030306.jpg"">']",Lückentext
1660300416562,X?v,1660300452,1604,[],"['{{c1::Bill Clinton::Präsident}} kommt aus {{c2::Arkansas:: Bundesstaat}}', '']",Lückentext
